t,temperature,free_energy,internal_energy,entropy,partition_quotient,cache_thermal_index,neuromorphic_energy_ratio,learning_loss,phase_event
247,66.84799289,33.89050981,35.22225197,0.01992195,0.54402728,0.00583156,0.87914079,35.22225197,0.0
248,66.76898963,33.89965870,35.28125289,0.02069215,0.54362654,0.00583823,0.87778421,35.28125289,0.0
249,66.68887093,34.50178301,36.04139233,0.02308645,0.53841179,0.00584529,0.85660747,36.04139233,0.0
250,66.60764172,34.92362915,36.35086614,0.02142753,0.53467520,0.00585247,0.86621164,36.35086614,0.0
251,66.52530723,34.59027319,35.89413149,0.01959943,0.53701257,0.00585976,0.88556059,35.89413149,0.0
252,66.44187302,34.91254066,36.21149519,0.01955024,0.53406535,0.00586717,0.87475295,36.21149519,0.0
253,66.35734494,35.46917792,36.66878410,0.01807797,0.52924972,0.00587460,0.89016172,36.66878410,0.0
254,66.27172915,35.65279580,36.92969346,0.01926761,0.52742103,0.00588224,0.88913941,36.92969346,0.0
255,66.18503212,36.17782496,37.53715712,0.02053836,0.52288507,0.00588999,0.87606543,37.53715712,0.0
256,66.09726062,36.34970315,37.66202610,0.01985442,0.52114872,0.00589786,0.88899922,37.66202610,0.0
257,66.00842170,35.06542439,36.47638640,0.02137548,0.53099446,0.00590575,0.87308219,36.47638640,0.0
258,65.91852272,34.48591112,35.87743685,0.02110978,0.53529525,0.00591385,0.86981015,35.87743685,0.0
259,65.82757132,34.92787065,36.20101177,0.01934055,0.53132917,0.00592198,0.89147753,36.20101177,0.0
260,65.73557544,34.43903006,35.82053275,0.02101606,0.53489777,0.00593032,0.87015434,35.82053275,0.0
261,65.64254329,34.66777280,36.16102964,0.02274831,0.53264144,0.00593868,0.85841880,36.16102964,0.0
262,65.54848336,35.07907247,36.48475477,0.02144492,0.52890873,0.00594725,0.86960104,36.48475477,0.0
263,65.45340442,34.98124446,36.45666975,0.02254161,0.52928822,0.00595593,0.86484525,36.45666975,0.0
264,65.35731550,34.43727505,35.81585771,0.02109301,0.53329267,0.00596473,0.86023601,35.81585771,0.0
265,65.26022589,33.62077807,35.02189607,0.02146971,0.53958368,0.00597365,0.86185284,35.02189607,0.0
266,65.16214517,34.17679307,35.54972187,0.02106942,0.53458442,0.00598269,0.87430666,35.54972187,0.0
267,65.06308315,34.48589726,35.88673886,0.02153051,0.53162601,0.00599184,0.87370852,35.88673886,0.0
268,64.96304989,35.21429559,36.70105702,0.02288626,0.52526956,0.00600111,0.86035731,36.70105702,0.0
269,64.86205572,35.42881112,36.82804762,0.02157250,0.52309353,0.00601050,0.87273254,36.82804762,0.0
270,64.76011118,34.54647129,35.83910157,0.01996029,0.52981356,0.00602001,0.88634302,35.83910157,0.0
271,64.65722708,34.03410360,35.22028490,0.01834569,0.53357557,0.00602963,0.89877127,35.22028490,0.0
272,64.55341444,34.11415527,35.67196871,0.02413216,0.53246338,0.00603937,0.84881958,35.67196871,0.0
273,64.44868451,33.12835157,34.49971382,0.02127836,0.54020641,0.00604923,0.87063227,34.49971382,0.0
274,64.34304876,33.29060682,34.51867283,0.01908623,0.53839133,0.00605920,0.88702125,34.51867283,0.0
275,64.23651888,31.54806731,32.81411828,0.01970921,0.55272167,0.00606930,0.87325496,32.81411828,0.0
276,64.12910676,31.44347426,32.61307539,0.01823823,0.55316865,0.00607942,0.88100037,32.61307539,0.0
277,64.02082452,30.72955814,31.94648026,0.01900822,0.55890804,0.00608974,0.88286786,31.94648026,0.0
278,63.91168444,30.55041801,31.83740277,0.02013692,0.56001760,0.00610010,0.86883417,31.83740277,0.0
279,63.80169903,31.17445091,32.40925960,0.01935385,0.55411008,0.00611066,0.88381026,32.40925960,0.0
280,63.69088097,30.99498478,32.21121424,0.01909582,0.55520142,0.00612133,0.88674593,32.21121424,0.0
281,63.57924311,32.13428493,33.31399414,0.01855494,0.54487538,0.00613204,0.88707175,33.31399414,0.0
282,63.46679850,31.78203026,33.00963677,0.01934250,0.54741756,0.00614294,0.88764229,33.00963677,0.0
283,63.35356034,31.40745023,32.73238535,0.02091335,0.55017111,0.00615396,0.87050062,32.73238535,0.0
284,63.23954200,30.44096778,31.86236595,0.02247641,0.55814478,0.00616510,0.85803555,31.86236595,0.0
285,63.12475702,30.50106927,31.77374591,0.02016129,0.55712576,0.00617635,0.88399739,31.77374591,0.0
286,63.00921907,30.54430211,31.90933112,0.02166396,0.55625057,0.00618772,0.87395987,31.90933112,0.0
287,62.89294199,31.30165528,32.62539894,0.02104757,0.54910006,0.00619912,0.87457898,32.62539894,0.0
288,62.77593973,31.09266990,32.54040845,0.02306200,0.55042029,0.00621063,0.85676423,32.54040845,0.0
289,62.65822639,30.74659278,32.21357878,0.02341250,0.55295405,0.00622234,0.86267861,32.21357878,0.0
290,62.53981621,31.61429843,33.04900246,0.02294065,0.54482867,0.00623407,0.85664594,33.04900246,0.0
291,62.42072353,31.35336173,32.68044028,0.02126022,0.54658357,0.00624584,0.87031655,32.68044028,0.0
292,62.30096281,32.06138914,33.31459403,0.02011534,0.53988547,0.00625781,0.88049135,33.31459403,0.0
293,62.18054862,32.40176584,33.71584524,0.02113329,0.53640337,0.00626980,0.87254309,33.71584524,0.0
294,62.05949563,32.26601587,33.49598411,0.01981918,0.53703186,0.00628207,0.87943454,33.49598411,0.0
295,61.93781863,31.13787674,32.37180544,0.01992206,0.54634470,0.00629445,0.87378664,32.37180544,0.0
296,61.81553246,30.17521805,31.45041285,0.02062904,0.55436797,0.00630695,0.87251502,31.45041285,0.0
297,61.69265208,30.34609932,31.70912893,0.02209387,0.55229729,0.00631955,0.86791862,31.70912893,0.0
298,61.56919251,30.42110116,31.88442513,0.02376715,0.55108109,0.00633218,0.84946370,31.88442513,0.0
299,61.44516884,30.64608156,32.22941836,0.02576829,0.54851969,0.00634492,0.83922666,32.22941836,0.0
300,61.32059624,29.80570341,31.38568244,0.02576588,0.55552556,0.00635785,0.84415698,31.38568244,0.0
301,61.19548992,30.31011376,31.78469350,0.02409622,0.55041818,0.00637081,0.85972625,31.78469350,0.0
302,61.06986518,29.99006902,31.43698587,0.02369281,0.55274683,0.00638387,0.85708867,31.43698587,0.0
303,60.94373733,30.79420546,32.31965749,0.02503050,0.54494726,0.00639704,0.85024606,32.31965749,0.0
304,60.81712174,29.75824930,31.18201943,0.02341068,0.55372657,0.00641032,0.85388430,31.18201943,0.0
305,60.69003381,29.91537770,31.30182934,0.02284480,0.55172920,0.00642370,0.86289072,31.30182934,0.0
306,60.56248900,30.02927000,31.50591648,0.02438220,0.55012124,0.00643727,0.85111939,31.50591648,0.0
307,60.43450274,29.29028259,30.82043386,0.02531917,0.55630489,0.00645086,0.84269010,30.82043386,0.0
308,60.30609054,29.72375117,31.28776043,0.02593452,0.55175091,0.00646464,0.84210739,31.28776043,0.0
309,60.17726787,30.80343137,32.16761586,0.02266943,0.54136835,0.00647852,0.86757540,32.16761586,0.0
310,60.04805026,30.01459548,31.42458506,0.02348102,0.54792321,0.00649250,0.86339972,31.42458506,0.0
311,59.91845320,30.75521564,32.04250041,0.02148395,0.54060754,0.00650642,0.87685764,32.04250041,0.0
312,59.78849220,30.29159860,31.52819809,0.02068290,0.54420833,0.00652061,0.88532585,31.52819809,0.0
313,59.65818276,29.76234960,31.11090988,0.02260478,0.54845040,0.00653489,0.87890792,31.11090988,0.0
314,59.52754037,30.71825571,32.08018243,0.02287894,0.53912301,0.00654919,0.86176920,32.08018243,0.0
315,59.39658050,30.10436291,31.52392414,0.02389971,0.54410458,0.00656367,0.85759388,31.52392414,0.0
316,59.26531858,30.32915210,31.61546238,0.02170427,0.54143661,0.00657817,0.87618025,31.61546238,0.0
317,59.13377004,30.36069828,31.49653271,0.01920788,0.54053213,0.00659284,0.90243508,31.49653271,0.0
318,59.00195026,30.83600894,32.10210100,0.02145848,0.53558048,0.00660761,0.87772216,32.10210100,0.0
319,58.86987459,30.88490449,32.27207701,0.02356337,0.53450874,0.00662248,0.87344306,32.27207701,0.0
320,58.73755834,30.99794539,32.43918294,0.02453690,0.53285095,0.00663744,0.86458401,32.43918294,0.0
321,58.60501676,31.16545022,32.68741510,0.02596987,0.53069635,0.00665233,0.86354270,32.68741510,0.0
322,58.47226506,30.66700258,32.14133597,0.02521423,0.53459379,0.00666747,0.86490867,32.14133597,0.0
323,58.33931839,30.88335987,32.28744879,0.02406763,0.53197867,0.00668270,0.86343634,32.28744879,0.0
324,58.20619184,32.59954026,33.88006043,0.02199972,0.51589752,0.00669803,0.88379726,33.88006043,0.0
325,58.07290044,31.26583462,32.58212213,0.02266612,0.52720460,0.00671336,0.87665160,32.58212213,0.0
326,57.93945915,31.24299824,32.44313874,0.02071370,0.52675886,0.00672886,0.89306767,32.44313874,0.0
327,57.80588286,31.88995142,33.08949931,0.02075131,0.52024768,0.00674445,0.89951181,33.08949931,0.0
328,57.67218637,32.53006452,33.67099579,0.01978304,0.51384771,0.00676013,0.90908417,33.67099579,0.0
329,57.53838441,32.09713666,33.28275009,0.02060561,0.51704992,0.00677581,0.89964734,33.28275009,0.0
330,57.40449163,32.37138507,33.54474356,0.02044019,0.51391651,0.00679165,0.90157584,33.54474356,0.0
331,57.27052258,33.09044807,34.19605287,0.01930495,0.50683532,0.00680758,0.90645971,34.19605287,0.0
332,57.13649173,33.09513282,34.24689242,0.02015804,0.50610733,0.00682359,0.90396632,34.24689242,0.0
333,57.00241346,33.69129682,34.81099830,0.01964305,0.50015985,0.00683968,0.90483420,34.81099830,0.0
334,56.86830203,33.71767990,34.85101643,0.01992914,0.49923152,0.00685585,0.90560323,34.85101643,0.0
335,56.73417162,34.01521684,35.00895487,0.01751569,0.49592455,0.00687209,0.92451162,35.00895487,0.0
336,56.60003629,33.89777240,34.79243209,0.01580670,0.49624905,0.00688842,0.93094255,34.79243209,0.0
337,56.46591001,33.05731392,34.06439554,0.01783521,0.50297460,0.00690482,0.91634590,34.06439554,0.0
338,56.33180662,33.13080270,34.13206812,0.01777442,0.50161927,0.00692130,0.91767196,34.13206812,0.0
339,56.19773986,32.91749661,33.94447659,0.01827440,0.50282087,0.00693785,0.91204245,33.94447659,0.0
340,56.06372336,31.76559815,32.84828825,0.01931178,0.51254065,0.00695447,0.90123296,32.84828825,0.0
341,55.92977060,31.09621223,32.27314699,0.02104308,0.51800834,0.00697116,0.89020174,32.27314699,0.0
342,55.79589499,30.85107881,32.12008531,0.02274373,0.51959555,0.00698793,0.88205983,32.12008531,0.0
343,55.66210977,31.69873874,32.89045367,0.02140981,0.51106310,0.00700468,0.89682343,32.89045367,0.0
344,55.52842807,31.13066782,32.39707356,0.02280644,0.51561086,0.00702150,0.88442700,32.39707356,0.0
345,55.39486290,31.26234102,32.63171171,0.02472017,0.51369186,0.00703847,0.87010864,32.63171171,0.0
346,55.26142714,31.04117407,32.26709708,0.02218406,0.51504954,0.00705551,0.89524680,32.26709708,0.0
347,55.12813352,30.69842884,31.89598789,0.02172319,0.51755830,0.00707252,0.89527674,31.89598789,0.0
348,54.99499466,29.65619880,30.87084333,0.02208646,0.52674967,0.00708968,0.89109563,30.87084333,0.0
349,54.86202303,29.52697204,30.72967820,0.02192238,0.52730224,0.00710691,0.88725061,30.72967820,0.0
350,54.72923096,29.05026950,30.36140518,0.02395677,0.53122105,0.00712419,0.86592198,30.36140518,0.0
351,54.59663065,28.64290944,30.06242260,0.02600001,0.53450994,0.00714129,0.85708241,30.06242260,0.0
352,54.46423415,28.29554314,29.75614388,0.02681761,0.53724428,0.00715869,0.85346424,29.75614388,0.0
353,54.33205338,28.77617634,30.11466111,0.02463527,0.53184003,0.00717614,0.87412614,30.11466111,0.0
354,54.20010011,29.30348899,30.51415114,0.02233690,0.52601216,0.00719357,0.89198808,30.51415114,0.0
355,54.06838596,29.09219459,30.30685915,0.02246534,0.52737674,0.00721113,0.88664732,30.30685915,0.0
356,53.93692241,29.55964003,30.79181926,0.02284482,0.52214076,0.00722875,0.88775758,30.79181926,0.0
357,53.80572080,30.13919534,31.32692622,0.02207443,0.51585699,0.00724633,0.89344425,31.32692622,0.0
358,53.67479232,29.10471582,30.27312502,0.02176830,0.52517751,0.00726405,0.89878944,30.27312502,0.0
359,53.54414799,28.92414003,29.98092502,0.01973670,0.52625493,0.00728181,0.90467546,29.98092502,0.0
360,53.41379870,28.87904098,29.91358415,0.01936846,0.52600557,0.00729954,0.90924738,29.91358415,0.0
361,53.28375520,29.14136827,30.05523127,0.01715087,0.52273208,0.00731739,0.92409608,30.05523127,0.0
362,53.15402806,29.32938231,30.37119520,0.01959989,0.52019156,0.00733529,0.89593065,30.37119520,0.0
363,53.02462772,30.34277363,31.33804825,0.01877004,0.50965746,0.00735315,0.90971909,31.33804825,0.0
364,52.89556447,29.31284123,30.25262674,0.01776681,0.51895318,0.00737105,0.91398505,30.25262674,0.0
365,52.76684842,28.94226538,29.89930010,0.01813705,0.52190457,0.00738906,0.91419958,29.89930010,0.0
366,52.63848957,27.77365377,28.83597927,0.02018153,0.53290756,0.00740712,0.89585496,28.83597927,0.0
367,52.51049773,28.51237608,29.54709352,0.01970496,0.52478770,0.00742521,0.90676498,29.54709352,0.0
368,52.38288257,27.90034238,28.94759850,0.01999233,0.53025331,0.00744326,0.90404887,28.94759850,0.0
369,52.25565362,27.92886649,29.05684067,0.02158569,0.52927714,0.00746142,0.89562273,29.05684067,0.0
370,52.12882022,28.75798741,29.89341246,0.02178114,0.52024849,0.00747961,0.89965960,29.89341246,0.0
371,52.00239161,28.68194643,29.82825648,0.02204341,0.52031146,0.00749775,0.89548423,29.82825648,0.0
372,51.87637682,28.72794809,29.91514358,0.02288509,0.51915425,0.00751600,0.88664039,29.91514358,0.0
373,51.75078477,28.85840731,30.02957104,0.02263084,0.51715166,0.00753420,0.89019925,30.02957104,0.0
374,51.62562420,29.10937977,30.13135310,0.01979585,0.51394839,0.00755251,0.91203141,30.13135310,0.0
375,51.50090372,28.15731074,29.26439769,0.02149646,0.52282344,0.00757083,0.90081536,29.26439769,0.0
376,51.37663177,28.68623351,29.77538992,0.02119945,0.51678469,0.00758910,0.90765484,29.77538992,0.0
377,51.25281664,29.15675368,30.23388562,0.02101605,0.51137190,0.00760740,0.90145411,30.23388562,0.0
378,51.12946647,29.41293531,30.54759237,0.02219184,0.50811827,0.00762571,0.90142886,30.54759237,0.0
379,51.00658925,29.23265727,30.51425414,0.02512610,0.50921117,0.00764404,0.88078917,30.51425414,0.0
380,50.88419283,29.30614920,30.44332057,0.02234822,0.50777576,0.00766246,0.90243950,30.44332057,0.0
381,50.76228488,28.23800621,29.44624227,0.02380185,0.51785685,0.00768090,0.88953769,29.44624227,0.0
382,50.64087296,28.33354148,29.36851700,0.02043755,0.51619192,0.00769928,0.91296596,29.36851700,0.0
383,50.51996444,28.04121324,28.99799005,0.01893859,0.51849272,0.00771774,0.91650403,28.99799005,0.0
384,50.39956658,26.95375928,27.93910184,0.01955062,0.52909960,0.00773613,0.90895870,27.93910184,0.0
385,50.27968647,27.30116268,28.34421550,0.02074501,0.52478685,0.00775454,0.90090890,28.34421550,0.0
386,50.16033105,28.06114061,29.18203093,0.02234615,0.51622833,0.00777303,0.89852292,29.18203093,0.0
387,50.04150713,27.83401416,28.97850601,0.02287085,0.51788829,0.00779144,0.89371133,28.97850601,0.0
388,49.92322137,27.96999785,28.97391199,0.02010916,0.51579935,0.00780994,0.91704504,28.97391199,0.0
389,49.80548027,28.00536231,29.02927671,0.02055827,0.51475101,0.00782844,0.90906998,29.02927671,0.0
390,49.68829021,28.36080582,29.27392607,0.01837697,0.51040456,0.00784694,0.92728798,29.27392607,0.0
391,49.57165742,28.69467210,29.62255859,0.01871809,0.50629815,0.00786544,0.92234364,29.62255859,0.0
392,49.45558798,28.55145400,29.54089420,0.02000664,0.50707711,0.00788386,0.91349709,29.54089420,0.0
393,49.34008784,27.67091863,28.53005805,0.01741260,0.51551062,0.00790235,0.93159216,28.53005805,0.0
394,49.22516281,27.14775457,28.16018607,0.02056736,0.52033693,0.00792084,0.91516866,28.16018607,0.0
395,49.11081855,26.73013850,27.79241639,0.02163022,0.52410709,0.00793932,0.90128067,27.79241639,0.0
396,48.99706060,26.90734933,27.89399601,0.02013685,0.52155545,0.00795779,0.91620573,27.89399601,0.0
397,48.88389436,26.59060677,27.55644112,0.01975772,0.52427888,0.00797625,0.91102538,27.55644112,0.0
398,48.77132508,26.66272989,27.61389898,0.01950263,0.52284730,0.00799470,0.91288791,27.61389898,0.0
399,48.65935790,26.33839876,27.18909191,0.01748262,0.52568220,0.00801305,0.91983135,27.18909191,0.0
400,48.54799781,25.57712909,26.45419600,0.01806597,0.53332768,0.00803147,0.91890329,26.45419600,0.0
401,48.43724967,24.92009743,25.86968997,0.01960459,0.53996052,0.00804987,0.90666898,25.86968997,0.0
402,48.32711823,24.45128763,25.46772835,0.02103251,0.54458517,0.00806825,0.89647846,25.46772835,0.0
403,48.21760809,24.08233806,25.11948031,0.02150962,0.54813795,0.00808645,0.89528027,25.11948031,0.0
404,48.10872373,24.13555509,25.08800491,0.01979786,0.54691337,0.00810479,0.90611866,25.08800491,0.0
405,48.00046950,23.89764634,24.93226693,0.02155438,0.54900928,0.00812311,0.89544772,24.93226693,0.0
406,47.89284964,23.75674146,24.76454123,0.02104280,0.55001123,0.00814140,0.89633883,24.76454123,0.0
407,47.78586824,23.22345715,24.29507585,0.02242543,0.55556635,0.00815966,0.88406372,24.29507585,0.0
408,47.67952930,23.86263978,24.85549337,0.02082348,0.54757440,0.00817782,0.89133251,24.85549337,0.0
409,47.57383667,23.25878718,24.27844593,0.02143318,0.55395276,0.00819602,0.89021822,24.27844593,0.0
410,47.46879410,23.21000765,24.10610315,0.01887757,0.55392270,0.00821419,0.90641601,24.10610315,0.0
411,47.36440522,22.62165712,23.58264313,0.02028920,0.56024226,0.00823233,0.89357319,23.58264313,0.0
412,47.26067353,23.54768317,24.50921127,0.02034521,0.54879612,0.00825044,0.90443170,24.50921127,0.0
413,47.15760242,22.56911248,23.65416908,0.02300916,0.55969336,0.00826843,0.88302587,23.65416908,0.0
414,47.05519519,23.17792627,24.23832661,0.02253524,0.55192336,0.00828646,0.88847179,24.23832661,0.0
415,46.95345499,22.84130553,23.91556068,0.02287915,0.55530146,0.00830445,0.88853339,23.91556068,0.0
416,46.85238487,22.29960706,23.38801847,0.02323065,0.56116980,0.00832240,0.88008089,23.38801847,0.0
417,46.75198780,21.74734923,22.79731504,0.02245821,0.56725784,0.00834031,0.88459130,22.79731504,0.0
418,46.65226659,22.99092922,24.04542248,0.02260326,0.55178765,0.00835810,0.89091987,24.04542248,0.0
419,46.55322399,23.35855490,24.39074097,0.02217217,0.54687372,0.00837591,0.89596093,24.39074097,0.0
420,46.45486261,23.47588551,24.48510261,0.02172468,0.54491500,0.00839368,0.90278569,24.48510261,0.0
421,46.35718498,23.62234682,24.74744198,0.02427014,0.54261802,0.00841141,0.88142447,24.74744198,0.0
422,46.26019352,23.10103304,24.25087468,0.02485596,0.54818147,0.00842908,0.88878076,24.25087468,0.0
423,46.16389053,23.25785055,24.48381088,0.02655669,0.54575364,0.00844662,0.87704516,24.48381088,0.0
424,46.06827824,22.45389864,23.56827290,0.02418962,0.55478094,0.00846419,0.89180802,23.56827290,0.0
425,45.97335875,22.71382295,23.91752497,0.02618260,0.55109831,0.00848170,0.87861583,23.91752497,0.0
426,45.87913409,22.15588243,23.25629563,0.02398505,0.55727544,0.00849915,0.88302340,23.25629563,0.0
427,45.78560618,22.45801074,23.61221884,0.02520897,0.55306436,0.00851655,0.87486935,23.61221884,0.0
428,45.69277684,22.06418520,23.19317234,0.02470822,0.55729619,0.00853373,0.87188635,23.19317234,0.0
429,45.60064781,21.94582865,23.07391754,0.02473844,0.55819970,0.00855101,0.87041710,23.07391754,0.0
430,45.50922073,22.34144348,23.38838891,0.02300513,0.55283349,0.00856822,0.89138737,23.38838891,0.0
431,45.41849714,22.23805795,23.28700522,0.02309516,0.55355025,0.00858537,0.88528457,23.28700522,0.0
432,45.32847851,22.86410923,23.90242169,0.02290640,0.54542687,0.00860246,0.88840109,23.90242169,0.0
433,45.23916620,22.61998097,23.72120716,0.02434232,0.54783235,0.00861940,0.88829871,23.72120716,0.0
434,45.15056150,22.88853459,23.97762511,0.02412131,0.54404944,0.00863627,0.89311160,23.97762511,0.0
435,45.06266561,23.03075271,24.17120810,0.02530821,0.54179913,0.00865315,0.89145379,24.17120810,0.0
436,44.97547964,23.81664560,24.99273195,0.02614950,0.53188685,0.00866996,0.88484863,24.99273195,0.0
437,44.88900462,23.66562935,24.68251293,0.02265329,0.53313510,0.00868670,0.90285349,24.68251293,0.0
438,44.80324149,23.17758720,24.18456353,0.02247552,0.53843064,0.00870336,0.90322709,24.18456353,0.0
439,44.71819112,23.43773936,24.44933328,0.02262153,0.53478093,0.00871995,0.90822696,24.44933328,0.0
440,44.63385429,22.93385215,23.94840792,0.02273063,0.54031711,0.00873646,0.90792043,23.94840792,0.0
441,44.55023172,22.94961182,24.06824564,0.02510950,0.53960532,0.00875289,0.88769900,24.06824564,0.0
442,44.46732404,22.47062718,23.56383103,0.02458443,0.54492553,0.00876909,0.88713318,23.56383103,0.0
443,44.38513178,22.67053357,23.80581946,0.02557807,0.54196936,0.00878536,0.88609110,23.80581946,0.0
444,44.30365545,22.25654842,23.34954855,0.02467065,0.54654378,0.00880156,0.89156700,23.34954855,0.0
445,44.22289542,22.34857385,23.49491228,0.02592183,0.54490749,0.00881766,0.88602557,23.49491228,0.0
446,44.14285205,21.63696283,22.68674564,0.02378149,0.55325572,0.00883369,0.89681547,22.68674564,0.0
447,44.06352558,22.11104550,23.20321996,0.02478636,0.54685234,0.00884947,0.89208561,23.20321996,0.0
448,43.98491620,22.76591975,23.72144199,0.02172386,0.53828783,0.00886532,0.91026455,23.72144199,0.0
449,43.90702403,23.00517068,24.07616849,0.02439240,0.53487130,0.00888108,0.89624533,24.07616849,0.0
450,43.82984913,22.72801106,23.77418331,0.02386894,0.53776794,0.00889668,0.90278511,23.77418331,0.0
